imputer,missing_rate,model,subtype,metric,mean,std,n_rows
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,f1,0.9181924904737115,0.03864453433716774,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,precision,0.9576023739119482,0.030017617993929612,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,recall,0.8833333333333334,0.056006703723095456,50
MissForest,0.2,EnsembleSoft,LumA,f1,0.9160735869966027,0.011885512203460211,50
MissForest,0.2,EnsembleSoft,LumA,precision,0.9020855484502401,0.022411198062625596,50
MissForest,0.2,EnsembleSoft,LumA,recall,0.932,0.03375808786735127,50
MissForest,0.2,EnsembleSoft,LumB,f1,0.8666252801540515,0.018668853425645244,50
MissForest,0.2,EnsembleSoft,LumB,precision,0.8621492376759052,0.033499746051660124,50
MissForest,0.2,EnsembleSoft,LumB,recall,0.8732631578947369,0.03786130521950368,50
MissForest,0.2,EnsembleSoft,Her2,f1,0.78069387297745,0.042256510071664824,50
MissForest,0.2,EnsembleSoft,Her2,precision,0.8151157651340911,0.047949097266040595,50
MissForest,0.2,EnsembleSoft,Her2,recall,0.7544343434343433,0.07271634131296315,50
MissForest,0.2,EnsembleSoft,Basal,f1,0.9197765406723784,0.033466107033779426,50
MissForest,0.2,EnsembleSoft,Basal,precision,0.9580844880870556,0.031040961695493557,50
MissForest,0.2,EnsembleSoft,Basal,recall,0.8857491289198606,0.048533778858038584,50
SimpleMean,0.3,EnsembleSoft,LumA,f1,0.9012317714334439,0.015078995883513054,50
SimpleMean,0.3,EnsembleSoft,LumA,precision,0.8843336676809855,0.021218559665768244,50
SimpleMean,0.3,EnsembleSoft,LumA,recall,0.9200000000000002,0.03334721354769018,50
SimpleMean,0.3,EnsembleSoft,LumB,f1,0.84183221690466,0.02445523948819802,50
SimpleMean,0.3,EnsembleSoft,LumB,precision,0.8395759680682492,0.03861955946930929,50
SimpleMean,0.3,EnsembleSoft,LumB,recall,0.8463157894736841,0.04062934161234976,50
SimpleMean,0.3,EnsembleSoft,Her2,f1,0.7496378732115848,0.05041728574994041,50
SimpleMean,0.3,EnsembleSoft,Her2,precision,0.7836550619470941,0.05628939662864255,50
SimpleMean,0.3,EnsembleSoft,Her2,recall,0.7228686868686869,0.07170004237674349,50
SimpleMean,0.3,EnsembleSoft,Basal,f1,0.8993784792308313,0.03865633520734142,50
SimpleMean,0.3,EnsembleSoft,Basal,precision,0.9425017666729291,0.041285482960372835,50
SimpleMean,0.3,EnsembleSoft,Basal,recall,0.8624041811846689,0.05737000253230192,50
"KNN(k=5,dist)",0.3,EnsembleSoft,LumA,f1,0.9022840514377183,0.014797913944271828,50
"KNN(k=5,dist)",0.3,EnsembleSoft,LumA,precision,0.8871314013394777,0.024769355635143726,50
"KNN(k=5,dist)",0.3,EnsembleSoft,LumA,recall,0.9194285714285714,0.033967179200033136,50
"KNN(k=5,dist)",0.3,EnsembleSoft,LumB,f1,0.8411219674172982,0.021956261645851956,50
"KNN(k=5,dist)",0.3,EnsembleSoft,LumB,precision,0.8363791284908396,0.03926722817534113,50
"KNN(k=5,dist)",0.3,EnsembleSoft,LumB,recall,0.8486315789473684,0.04193790585272337,50
"KNN(k=5,dist)",0.3,EnsembleSoft,Her2,f1,0.7533186436181606,0.052682745967373976,50
"KNN(k=5,dist)",0.3,EnsembleSoft,Her2,precision,0.7846563766313583,0.049245629117141566,50
"KNN(k=5,dist)",0.3,EnsembleSoft,Her2,recall,0.7299292929292928,0.08470103868137145,50
"KNN(k=5,dist)",0.3,EnsembleSoft,Basal,f1,0.896257031108955,0.04197915454203222,50
"KNN(k=5,dist)",0.3,EnsembleSoft,Basal,precision,0.945168510856007,0.03724747961364359,50
"KNN(k=5,dist)",0.3,EnsembleSoft,Basal,recall,0.8542857142857142,0.061752442611815166,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,f1,0.9078738118453772,0.013965849228686182,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,precision,0.8935825750264033,0.021595785444052537,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,recall,0.9244285714285715,0.03941708752353456,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,f1,0.8481769182148491,0.02079852997119691,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,precision,0.8454441255958265,0.04049865761406512,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,recall,0.854315789473684,0.046561208975310985,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,f1,0.7606935131311476,0.04838352896463556,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,precision,0.7874986221823467,0.04664838955102935,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,recall,0.7402626262626261,0.07656561033302947,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,f1,0.9062480142123707,0.0370989595399012,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,precision,0.9536768270553908,0.03350780642976619,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,recall,0.8657026713124274,0.05907275034113148,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,f1,0.9089039709275848,0.013562075459508492,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,precision,0.8952865600096319,0.02395736625529249,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,recall,0.9248571428571429,0.03912942673553237,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,f1,0.8517628796016641,0.024573919361591555,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,precision,0.84946517895354,0.040463904291666235,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,recall,0.8570526315789473,0.046838665558787476,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,f1,0.7614512294324838,0.04929555271805418,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,precision,0.7884559126923775,0.047054030233891556,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,recall,0.7423939393939394,0.0848471602462596,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,f1,0.9083814886356284,0.03350952200843577,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,precision,0.9523269520448978,0.0302114907297325,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,recall,0.870499419279907,0.05565163973543927,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,f1,0.9089889532417064,0.013040071940312847,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,precision,0.8966159725874918,0.023677558498794927,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,recall,0.9235714285714286,0.03837738687569691,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,f1,0.8509610059376891,0.02259287317203541,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,precision,0.8474668028839836,0.038987760511166945,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,recall,0.8572631578947368,0.04405578771801245,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,f1,0.7627243313047312,0.0463011969846117,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,precision,0.7891814146043704,0.04908575571258585,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,recall,0.7433131313131314,0.07694429281379273,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,f1,0.9116840596720985,0.031940530290526195,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,precision,0.9534056114309508,0.030444958442419165,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,recall,0.8752380952380951,0.05081087279605637,50
MissForest,0.3,EnsembleSoft,LumA,f1,0.909903336553308,0.013723826185067227,50
MissForest,0.3,EnsembleSoft,LumA,precision,0.8958192030324669,0.021731802935943838,50
MissForest,0.3,EnsembleSoft,LumA,recall,0.926142857142857,0.03814225111714325,50
MissForest,0.3,EnsembleSoft,LumB,f1,0.8564321405288016,0.019159009302939112,50
MissForest,0.3,EnsembleSoft,LumB,precision,0.8506586950303592,0.03735872410485352,50
MissForest,0.3,EnsembleSoft,LumB,recall,0.8646315789473682,0.037684702575260944,50
MissForest,0.3,EnsembleSoft,Her2,f1,0.7634853854932134,0.04383907067566027,50
MissForest,0.3,EnsembleSoft,Her2,precision,0.7966482177741195,0.04424430962372734,50
MissForest,0.3,EnsembleSoft,Her2,recall,0.7374949494949494,0.0717074852424692,50
MissForest,0.3,EnsembleSoft,Basal,f1,0.9126549082335158,0.0395167462835981,50
MissForest,0.3,EnsembleSoft,Basal,precision,0.9564950844100207,0.033974988701583705,50
MissForest,0.3,EnsembleSoft,Basal,recall,0.8742973286875726,0.0568782962495887,50
