gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok,rate,rate_pct
CCNB1,0.3582602659695261,0.2770779678027282,0.6936532902409486,0.8329531213386103,0.8257969415614816,1435,173,48,24,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|KIF2C|NUF2|MELK|MKI67|TYMS|CCNE1|CDC6|MAPT|KRT14|PHGDH|MYBL2|FGFR4|BLVRA|MDM2|ERBB2|EGFR|KRT5|CXXC5,0.3497947003984208,1636.4931020000076,26.852455900007044,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
CCNE1,0.5318832490764756,0.348286827316325,0.6240202186684973,0.7907685028052815,0.7950909161443352,1445,163,48,24,KIF2C|MELK|EXO1|FOXA1|UBE2C|BIRC5|MLPH|PTTG1|NDC80|FOXC1|GPR160|UBE2T|TYMS|CCNB1|NUF2|KRT5|RRM2|CDC6|FGFR4|GRB7|MYC|ORC6|ERBB2|KRT14,0.4655397971091997,1541.4117438000103,26.18999210000038,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
CDC20,0.3938371113294314,0.2974653986700727,0.8945644060512139,0.9461547125078544,0.9557780559032124,1420,188,43,21,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|CENPF|ANLN|UBE2T|TYMS|SLC39A6|BCL2|GPR160|NUF2|RRM2|PGR|CXXC5|ORC6|KRT5|KRT17|BAG1,0.3684026347223077,1650.331492500001,20.858677200012607,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
CDC6,0.145793518448078,0.111301577189793,0.1847138768789503,0.4483810895879637,0.4719681188298162,1426,182,48,24,EXO1|CEP55|ERBB2|PTTG1|BIRC5|CDC20|CCNE1|ANLN|NDC80|RRM2|NAT1|TYMS|NUF2|MLPH|CDH3|MDM2|FOXA1|TMEM45B|MYBL2|MYC|KRT5|BLVRA|ORC6|CXXC5,0.2105863361290626,2034.5884652000093,32.93888970000262,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
NUF2,0.2350505585415609,0.1800007285484505,0.612610835751458,0.7876684984541048,0.761082423061609,1450,158,47,23,NDC80|UBE2T|CCNB1|CEP55|ANLN|MELK|EXO1|UBE2C|PTTG1|KIF2C|TYMS|MLPH|CDC20|MKI67|CCNE1|RRM2|MIA|TMEM45B|MYBL2|CDH3|KRT14|ORC6|KRT17,0.3080386694790163,1750.4122046999985,30.95394719998876,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
CDH3,0.9079909922097832,0.6644149605983096,0.5552215347935241,0.7728573124866109,0.7336248413608881,1445,163,47,23,KRT17|EGFR|KRT5|MLPH|CCNE1|BCL2|MIA|KIF2C|ANLN|EXO1|CEP55|ACTR3B|UBE2C|BIRC5|PTTG1|MKI67|NDC80|GRB7|RRM2|NUF2|CDC6|CCNB1|MYBL2,0.8202520671841366,1240.428350400005,16.098063400000683,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
CENPF,0.418826850943209,0.3132062615081361,0.7276273801486279,0.8552407647917194,0.8498489465210091,1431,177,45,22,UBE2C|EXO1|CEP55|KIF2C|CDC20|MKI67|MELK|UBE2T|CCNB1|ANLN|TYMS|MLPH|BCL2|RRM2|FOXC1|GRB7|EGFR|BLVRA|ERBB2|BAG1|KRT5|KRT17,0.4058314330489905,1479.4917374999932,22.163052499992773,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
CEP55,0.2792659106489146,0.2128167503131108,0.8453220498919096,0.9200008372479322,0.9338944361292792,1456,152,44,22,UBE2C|MELK|KIF2C|EXO1|PTTG1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|MLPH|NUF2|BCL2|CDC6|FOXC1|KRT5|MYBL2|KRT14|TMEM45B|ORC6,0.2742877913220418,1841.051553500001,23.98156200000085,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
CXXC5,0.5501814724294829,0.4422982428298317,0.4955805921367272,0.7049305589201488,0.633705496068793,1446,162,49,24,ESR1|MLPH|FOXC1|MAPT|ACTR3B|PHGDH|MIA|CCNE1|ANLN|NDC80|KIF2C|GPR160|MYC|CDC20|TYMS|CEP55|UBE2T|RRM2|PTTG1|UBE2C|TMEM45B|CCNB1|CDC6|MYBL2,0.5464807295562415,1544.5973793000012,23.202453299993067,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
EGFR,0.4344586754707947,0.2741580395513141,0.5190763253074732,0.7222931941795616,0.7765340681808082,1458,150,43,21,ESR1|CDH3|FOXA1|FOXC1|CXXC5|KRT5|BCL2|SFRP1|PHGDH|ANLN|MIA|CDC20|EXO1|CEP55|NDC80|PTTG1|KRT14|BLVRA|CENPF|NUF2|CDC6,0.6181617933394216,1973.4444011000007,23.03310390000115,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
ERBB2,0.5339586245310842,0.4262258275991392,0.8340628237234784,0.9169610084118716,0.8133195929164151,1462,146,48,24,GRB7|FGFR4|CDC6|MYC|PGR|FOXA1|FOXC1|MIA|ACTR3B|NAT1|TYMS|MAPT|CCNE1|EXO1|CENPF|BLVRA|CDC20|MDM2|GPR160|MELK|KIF2C|UBE2T|MKI67|PTTG1,0.5416310358107651,1530.070817899992,23.534197500004662,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
ESR1,0.9578952699607456,0.7546972647611236,0.8133586970761998,0.902243430103117,0.8325268232427029,1450,158,49,24,BCL2|FOXA1|SLC39A6|MLPH|EGFR|CCNE1|CXXC5|MELK|KIF2C|KRT5|SFRP1|KRT17|UBE2C|FGFR4|GRB7|PTTG1|RRM2|UBE2T|MDM2|BLVRA|CCNB1|TMEM45B|MYBL2|ORC6,0.9362034650372903,1185.4946356,18.122649400000228,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
EXO1,0.3058878887270974,0.2360729823162482,0.8246886815887038,0.9098796454232556,0.9074234930989004,1450,158,34,17,CEP55|MELK|KIF2C|UBE2C|CDC20|PTTG1|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|CCNB1|PHGDH|BCL2|NUF2|CDC6,0.3069857080909526,1744.4077057999966,13.53373969999666,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
FGFR4,0.7684842326595875,0.5230104025494021,0.3758258947826018,0.6433468146329173,0.6084056761071922,1436,172,49,24,GRB7|ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|EXO1|UBE2C|CEP55|MELK|CENPF|PTTG1|CCNB1|UBE2T|BAG1|BLVRA|MDM2|NDC80|MYBL2|GPR160|FOXA1|MLPH,0.8386502347575252,1292.8620143000007,22.0827152000129,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
FOXA1,0.5168829316840434,0.3807923656843453,0.871664604201797,0.934910059433706,0.6650629800741941,1436,172,45,22,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|ANLN|CEP55|EXO1|NDC80|UBE2C|BCL2|PTTG1|MKI67|NUF2|UBE2T|CCNB1|RRM2|ERBB2|BAG1,0.5584597793394851,1565.1261777000036,21.238122399998247,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
FOXC1,0.6184714047409496,0.4952030061824934,0.8181081849408736,0.9062223001525412,0.7311371886032519,1439,169,49,24,FOXA1|SFRP1|KRT5|KRT17|CXXC5|CCNE1|KIF2C|CDC20|EXO1|MKI67|PGR|ANLN|CEP55|NDC80|CENPF|PTTG1|ERBB2|UBE2T|MDM2|ORC6|RRM2|FGFR4|MYBL2|CCNB1,0.7165855979143951,1233.705215000009,19.43958479999856,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
GPR160,0.6256028770069781,0.4875039612563695,0.3566208675246162,0.6239957884261474,0.5321763876265453,1462,146,48,24,FOXA1|CCNE1|CDC20|NAT1|KIF2C|BIRC5|EGFR|BLVRA|MKI67|CEP55|MELK|ANLN|CXXC5|NDC80|MYC|BCL2|PGR|NUF2|ORC6|CCNB1|UBE2T|MDM2|MMP11|MYBL2,0.5767299495072781,1388.448107899996,21.004420299999765,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
GRB7,0.593709447092831,0.4115851144201195,0.7895618306686234,0.889270084442267,0.7597107200368071,1447,161,44,22,ERBB2|CDC6|NAT1|MAPT|TMEM45B|MELK|CDC20|CCNE1|CEP55|ANLN|KIF2C|CENPF|UBE2T|RRM2|MKI67|MYC|MDM2|NDC80|BAG1|NUF2|TYMS|BLVRA,0.5078327688134718,1411.7661798000045,16.853657700004987,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
KIF2C,0.2753198220957839,0.2070950118101649,0.8569849939638089,0.9257563120272274,0.9370870994671588,1441,167,23,11,CDC20|UBE2C|CEP55|PTTG1|BIRC5|EXO1|MKI67|NDC80|UBE2T|MLPH|PHGDH,0.2448271533744406,1695.0034632999889,7.058514600008493,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
NDC80,0.2383658351984053,0.1795579581292504,0.7794509950466314,0.8843288030201376,0.8483412621896287,1452,156,48,24,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2T|UBE2C|EXO1|TYMS|MLPH|CENPF|CCNE1|FOXA1|MKI67|RRM2|CXXC5|CDH3|MYC|MMP11|MYBL2|KRT17|MDM2|FGFR4|KRT14,0.2332149744769985,1882.7409797,34.63194360000489,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
KRT14,0.7942490290785627,0.474419561572755,0.687091090832493,0.8289721410103812,0.8623597072150575,1457,151,42,21,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|ACTR3B|GPR160|BIRC5|CDC6|PTTG1|MKI67|MYBL2|CEP55|CENPF|NUF2|EXO1|CDC20|KIF2C,0.6420837051939069,1640.031839999996,19.44351900000765,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
KRT17,0.6946613126465695,0.5136979579863444,0.8113789729232244,0.9010975444023892,0.9208462332301344,1437,171,6,3,KRT5|KRT14|CDH3,0.7882166035262089,1394.7850345000045,1.061642300002859,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
KRT5,0.5375222901554517,0.297246495307656,0.7732512535355296,0.8809004464514969,0.8929017477512288,1450,158,49,24,KRT17|KRT14|SFRP1|FOXC1|FOXA1|CDH3|MIA|EGFR|ACTR3B|PHGDH|BLVRA|SLC39A6|BCL2|NDC80|CEP55|MDM2|TMEM45B|MKI67|CENPF|UBE2C|NUF2|ORC6|UBE2T|CDC6,0.5667482797734051,1707.8373771999904,26.1500534999941,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MAPT,1.1040939075669065,0.8295456761423317,0.5374572776433917,0.7396084770743082,0.7132068091915196,1458,150,46,23,ESR1|MLPH|PGR|EXO1|ANLN|KIF2C|CDC20|CXXC5|UBE2C|FOXC1|PTTG1|NDC80|MKI67|GRB7|TYMS|RRM2|KRT5|CCNB1|BAG1|ERBB2|BLVRA|MMP11|MYC,1.0395435049721813,1100.7286719999977,14.67503550001129,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MDM2,0.1874212879937323,0.14154881426774,0.0503812253312926,0.2803972480942023,0.2660850452604282,1462,146,47,23,SLC39A6|ESR1|SFRP1|KRT5|RRM2|TYMS|BAG1|PHGDH|FOXC1|FOXA1|GRB7|PTTG1|MMP11|MIA|CDC6|UBE2T|CEP55|KIF2C|NDC80|CDC20|MKI67|EXO1|NUF2,0.2216635416666802,2314.4570446,27.24331730000268,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MELK,0.3514243019476321,0.259028566573502,0.8291557446508797,0.9132327721482276,0.9255641859262989,1444,164,45,22,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|FOXA1|CCNB1|ESR1|BCL2|EGFR|FOXC1|GPR160|MYC|FGFR4|TMEM45B|MYBL2|BAG1,0.3726597182609048,1635.6384510000062,24.123394900001585,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MIA,0.5001214413093715,0.2803117159802831,0.5031087364900222,0.7222114223132455,0.6208057403865909,1452,156,49,24,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CDH3|CCNE1|CXXC5|EGFR|ANLN|NDC80|TYMS|EXO1|BIRC5|NUF2|BCL2|PTTG1|ERBB2|MKI67|MMP11|MYBL2|GRB7|ORC6|CDC6,0.4585990332427858,1732.0541224999906,24.044976899996986,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MKI67,0.1989076583525588,0.1556785189691258,0.5995970732802978,0.7744719294796775,0.7434607236786013,1442,166,49,24,CEP55|KIF2C|BIRC5|CENPF|MELK|PTTG1|ANLN|NDC80|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|CDC6|ORC6|FGFR4|MIA|GRB7|KRT5|MYBL2|MYC|KRT17|ERBB2,0.2111642060651895,1692.689966399994,23.687317800009623,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MLPH,0.6340859663987429,0.4596252902442325,0.8409920498615265,0.9200886958959188,0.8028989789553169,1465,143,47,23,FOXA1|CCNE1|ANLN|NDC80|CXXC5|MELK|CEP55|KIF2C|GPR160|EXO1|CDC20|PTTG1|UBE2C|UBE2T|NUF2|MKI67|CENPF|BLVRA|TMEM45B|BAG1|MYBL2|MDM2|ORC6,0.6410747215379812,1246.0897683999938,18.2766144000052,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MMP11,1.3598701191529017,1.058489975551438,0.0667665561188276,0.3250242358564976,0.3744574882218088,1450,158,44,22,SFRP1|BAG1|NDC80|CXXC5|MIA|NUF2|ERBB2|BCL2|MAPT|GRB7|MDM2|UBE2T|CDH3|MKI67|KIF2C|RRM2|TYMS|CCNE1|GPR160|ANLN|MELK|PTTG1,1.2643428232030287,910.6764684999944,10.893105399998603,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MYBL2,0.1415950751904446,0.109680683019271,0.0915987086426889,0.3101012844179726,0.2649056438739586,1468,140,34,17,NUF2|UBE2C|CCNB1|CEP55|NDC80|MIA|RRM2|KIF2C|BCL2|BIRC5|CDC20|PTTG1|KRT14|EXO1|CENPF|UBE2T|CDC6,0.1651578847003513,1809.3819536000085,8.766367599993828,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
MYC,0.7058573503398063,0.5721864029434638,0.4553620047230121,0.6878874754141747,0.6614671546496408,1443,165,49,24,TYMS|TMEM45B|ACTR3B|SFRP1|RRM2|FOXC1|GPR160|MELK|MIA|CXXC5|ERBB2|UBE2T|NDC80|NAT1|FGFR4|ORC6|GRB7|MAPT|MKI67|PHGDH|CDC6|CENPF|BCL2|MYBL2,0.8357482548509725,1110.791874400005,19.47517720000178,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
NAT1,1.2966819268535006,1.0271938423309743,0.5157661627624451,0.7304909568806505,0.710650521772286,1460,148,46,23,ESR1|SLC39A6|CDC20|MAPT|KIF2C|UBE2C|BIRC5|CEP55|MELK|PGR|GPR160|FGFR4|GRB7|CENPF|UBE2T|BLVRA|CDC6|MYC|NUF2|ERBB2|ORC6|TMEM45B|BAG1,1.24310953768027,975.9192667999888,13.04678679999779,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
ORC6,0.3429749213238099,0.2801986799113929,0.3057338818586892,0.5583644657239093,0.5614305585812227,1444,164,47,23,CDC20|MKI67|SLC39A6|TMEM45B|GPR160|UBE2C|CCNB1|CCNE1|EXO1|PGR|CEP55|BAG1|KRT5|UBE2T|NUF2|PTTG1|MELK|MLPH|ANLN|MYBL2|ESR1|MIA|BCL2,0.3870559388530798,1474.712817000007,15.991821699994034,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
PGR,0.8442128752291971,0.664423445942662,0.3820942417242625,0.6550764343657306,0.6664821383415687,1456,152,35,17,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|CEP55|PTTG1|ANLN|FGFR4|MKI67|NDC80|BLVRA|RRM2|UBE2T|ERBB2|GPR160,0.8377965103580098,1144.821882999997,8.161261200002627,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
PHGDH,0.9670726877106478,0.7733119333398092,0.4083580960881533,0.651394398785053,0.5647808693575354,1449,159,49,24,EXO1|KIF2C|BCL2|MLPH|FOXC1|EGFR|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|CENPF|MIA|NDC80|RRM2|KRT17|TYMS|BAG1|CCNB1|MDM2|TMEM45B|MMP11|MYBL2|MYC,0.942877062513588,963.9972851000056,17.11128070000268,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
PTTG1,0.4080553385798002,0.3230901835280264,0.8120156151473353,0.9014108058751104,0.8991186995702033,1451,157,47,23,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|MKI67|CCNE1|RRM2|NUF2|PHGDH|PGR|ACTR3B|EGFR|MYC|GRB7|CXXC5|MYBL2|BAG1|ORC6,0.374757107764503,1445.8923319000023,13.841154200010353,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
RRM2,0.3296798298398113,0.2491385220559136,0.4591516677277585,0.678343685546087,0.6914043507541527,1430,178,41,20,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|BIRC5|CDC20|NDC80|NUF2|PHGDH|ESR1|MKI67|CENPF|ACTR3B|TMEM45B|FOXA1|MDM2|ORC6|MYBL2,0.3509032659708759,1363.5777849000006,10.212690300002578,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
SFRP1,0.8598060388155305,0.6403445337970771,0.7189025813984062,0.8548364611644336,0.8759029585954052,1442,166,40,20,KRT5|KRT14|KRT17|FOXC1|MIA|FOXA1|EGFR|MYC|CCNE1|TMEM45B|MDM2|ANLN|CCNB1|MMP11|MELK|BAG1|CDC6|CDC20|MYBL2|CEP55,0.949762620243048,1124.0192646000069,8.620568500002264,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
SLC39A6,0.9551018887591524,0.7481302750651857,0.641545491977705,0.8101920860934123,0.8138055492894203,1453,155,49,24,ESR1|BCL2|NAT1|CCNE1|MLPH|EGFR|KIF2C|FGFR4|MELK|ANLN|UBE2C|BAG1|PTTG1|BLVRA|KRT5|ACTR3B|ORC6|TMEM45B|MDM2|CCNB1|UBE2T|NUF2|TYMS|RRM2,0.9530141379306634,935.4273662999911,11.267345600004774,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
TMEM45B,0.5145421605812568,0.3865730985712151,0.27907324435381,0.5409902633273841,0.5253710228122916,1444,164,38,19,MYC|GRB7|FGFR4|MLPH|UBE2T|SLC39A6|RRM2|SFRP1|NDC80|ORC6|NUF2|MELK|ANLN|UBE2C|CEP55|MKI67|CCNE1|CCNB1|CXXC5,0.5144008547569648,1171.762753700008,7.217225900007179,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
TYMS,0.4313004190257201,0.3485995117611048,0.7557541388567202,0.8715235611493167,0.8600566853960521,1439,169,48,24,MELK|PTTG1|UBE2T|NDC80|ANLN|UBE2C|EXO1|RRM2|MKI67|CCNE1|CCNB1|CENPF|NUF2|MYC|MAPT|MIA|CXXC5|EGFR|BCL2|MDM2|MYBL2|SLC39A6|MMP11|BAG1,0.4879317944411311,1027.3036766000005,11.594246799999382,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
UBE2C,0.4080393517483962,0.3121586433987335,0.8787637089554301,0.9377950021569242,0.9278913647197746,1468,140,46,23,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|RRM2|BCL2|ESR1|CDC6|GRB7|ORC6|MYBL2|TMEM45B|CXXC5,0.4186511126604839,1071.9396447000036,10.710395999994944,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
UBE2T,0.3685195001839546,0.2759353183927477,0.7622436635744503,0.8745395810870779,0.8767574842314826,1451,157,48,24,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|ACTR3B|CXXC5|TMEM45B|SLC39A6|KRT14|MYBL2|ORC6|KRT5,0.3825114456271405,971.5530255000048,11.625906100001885,ok,49,0,4100054,fdfb644e7df47e7a,mcar,0.1,4,5186.896190700005,1,0.1,10
ACTR3B,0.4809222200907275,0.30723771223651,0.5202675037651185,0.7249908285361585,0.4054116443526658,1292,316,39,19,FOXA1|MLPH|MIA|CCNE1|PHGDH|MELK|EXO1|ANLN|KIF2C|CEP55|BLVRA|BIRC5|CDH3|MYC|MKI67|UBE2C|PTTG1|SLC39A6|ERBB2,0.5430012150213706,643.1283506999898,6.950924000004306,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
ANLN,0.3009095742032863,0.2288706458355562,0.7287736885709133,0.8551875893621059,0.8458311810331852,1299,309,26,13,MELK|CEP55|PTTG1|UBE2C|NDC80|UBE2T|CDC20|NUF2|MKI67|RRM2|BCL2|CDH3|EGFR,0.3022398903617146,620.5318647999957,2.7337715000030585,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
BAG1,0.2967952812017834,0.2016039135301013,0.2085130618498846,0.4745175619406852,0.5053070626104826,1317,291,44,22,SLC39A6|BCL2|PHGDH|MMP11|MLPH|CDC20|FOXA1|MDM2|SFRP1|KIF2C|NAT1|KRT5|MIA|PTTG1|UBE2C|CEP55|ORC6|RRM2|MELK|CCNB1|MKI67|ANLN,0.3055034555293029,830.5911179000104,10.330336800019722,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
BCL2,0.6445418962990731,0.4883517900610107,0.6614958070115566,0.8139110144880924,0.7973565189531373,1266,342,49,24,ESR1|SLC39A6|CDH3|EXO1|PHGDH|ANLN|CDC20|KIF2C|UBE2C|CEP55|RRM2|PTTG1|FGFR4|UBE2T|ACTR3B|MKI67|BAG1|TYMS|MMP11|MYBL2|MDM2|BLVRA|MYC|ORC6,0.6545907331989105,487.6708172999788,7.612856199993985,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
BIRC5,0.5515822689345438,0.4023786068539713,0.663622023433571,0.8181421659067969,0.8416012399825086,1282,326,38,19,KIF2C|CDC20|UBE2C|CEP55|EXO1|PTTG1|CCNE1|MKI67|CCNB1|NDC80|UBE2T|FOXA1|MLPH|GPR160|PGR|CDH3|CDC6|CXXC5|GRB7,0.4815058902440921,545.439329899993,5.463637800014112,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
BLVRA,0.6066494009723705,0.4576423072133669,0.3233273925140228,0.575896189092754,0.5739187417200181,1254,354,38,19,ACTR3B|GPR160|MLPH|SLC39A6|CCNE1|PGR|MYC|ESR1|MKI67|MELK|CENPF|TYMS|MAPT|CCNB1|UBE2C|ANLN|MDM2|BCL2|FGFR4,0.6199659356211951,549.9505923000106,5.4094343000033405,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
CCNB1,0.3578502236581019,0.2712778496019892,0.6439572416735075,0.805406393993298,0.7964891998703616,1290,318,49,24,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|NUF2|MELK|ANLN|MKI67|TYMS|CCNE1|MLPH|MAPT|MYBL2|ORC6|BLVRA|MDM2|TMEM45B|CDH3|ERBB2|CXXC5|EGFR|FOXC1,0.3504600443490142,613.2198341999901,11.088372099999106,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
CCNE1,0.5004273222862188,0.3365146622515937,0.6148056891358211,0.7855495661008002,0.806697133679694,1295,313,49,24,KIF2C|MELK|EXO1|FOXA1|UBE2C|CEP55|BIRC5|PTTG1|NDC80|CDH3|FOXC1|GPR160|CCNB1|MIA|NUF2|KRT5|CDC6|FGFR4|GRB7|MYC|ORC6|ERBB2|MDM2|KRT14,0.4712205952548507,568.1582673999947,10.35057740000775,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
CDC20,0.381934388511989,0.2806941566101025,0.8901917501958442,0.9436030133585036,0.942720414174366,1315,293,49,24,KIF2C|UBE2C|BIRC5|PTTG1|EXO1|MELK|CENPF|MKI67|NDC80|UBE2T|BCL2|SLC39A6|GPR160|NUF2|RRM2|PGR|ORC6|GRB7|KRT5|BAG1|KRT17|MYBL2|ERBB2|MDM2,0.3649564845653927,642.5929184000124,10.819809000007808,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
CDC6,0.1866835025785714,0.1320806266797501,0.2453183969978524,0.5270830716276208,0.483042764786575,1286,322,21,10,EXO1|CEP55|MELK|ERBB2|PTTG1|BIRC5|CDC20|CCNB1|RRM2|ANLN,0.2082627982382899,763.7646399000078,2.181539499986684,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
NUF2,0.269705742888504,0.1910777844098873,0.5909351225042232,0.7694548673741818,0.7225515264285403,1257,351,44,22,NDC80|CCNB1|UBE2T|CEP55|ANLN|UBE2C|MELK|EXO1|PTTG1|KIF2C|TYMS|CDC20|MLPH|RRM2|MIA|MYBL2|TMEM45B|GPR160|FOXC1|EGFR|ERBB2|ORC6,0.3127389477869457,1397.4043326,19.48248739999985,ok,49,0,200042,9b536694591b54dd,mcar,0.2,0,3268.3827047,1,0.2,20
