stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,mechanism,imputer_display,protocol,source_artifact
classification,SimpleMean,SVC,0.3,9,4,0.8468460549322521,0.8404300894512704,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9090909090909092,0.925925925925926,0.8928571428571429,0.8712871287128713,0.822429906542056,0.9263157894736842,0.7209302325581395,0.7560975609756098,0.6888888888888889,0.8860759493670886,0.9210526315789472,0.8536585365853658,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,SVC,0.3,9,5,0.8383379662114752,0.8206311232627022,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8865979381443299,0.8543046357615894,0.9214285714285714,0.8167539267015707,0.8125,0.8210526315789474,0.725,0.8055555555555556,0.6590909090909091,0.925,0.9736842105263158,0.8809523809523809,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",SVC,0.3,9,1,0.8621136769711812,0.8587614870509608,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9044117647058824,0.9318181818181818,0.8785714285714286,0.8756218905472637,0.8301886792452831,0.9263157894736842,0.8,0.76,0.8444444444444444,0.868421052631579,0.9705882352941176,0.7857142857142857,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",SVC,0.3,9,2,0.8767586683394243,0.8685568086883876,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9140893470790378,0.8807947019867549,0.95,0.8571428571428571,0.896551724137931,0.8210526315789474,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.9135802469135802,0.9487179487179488,0.8809523809523809,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",SVC,0.3,9,3,0.847862398308029,0.8368525480367586,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8927335640138409,0.8657718120805369,0.9214285714285714,0.8064516129032258,0.8241758241758241,0.7894736842105263,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.9367088607594936,1.0,0.8809523809523809,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",SVC,0.3,9,4,0.8445117368716939,0.836648786600648,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.910394265232975,0.9136690647482014,0.9071428571428573,0.8585858585858586,0.8252427184466019,0.8947368421052632,0.6976744186046512,0.7317073170731707,0.6666666666666666,0.9113924050632912,0.9473684210526316,0.8780487804878049,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",SVC,0.3,9,5,0.828270812512238,0.8033151059466849,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8835616438356164,0.8486842105263158,0.9214285714285714,0.7959183673469388,0.7722772277227723,0.8210526315789474,0.7105263157894737,0.84375,0.6136363636363636,0.9230769230769232,1.0,0.8571428571428571,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,SVC,0.3,9,1,0.8679895482842473,0.8677944862155388,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9070631970260224,0.9457364341085271,0.8714285714285714,0.8866995073891626,0.8333333333333334,0.9473684210526316,0.8210526315789474,0.78,0.8666666666666667,0.8571428571428571,0.9428571428571428,0.7857142857142857,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,SVC,0.3,9,2,0.8771045341651142,0.8677109440267334,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9146757679180888,0.8758169934640523,0.9571428571428572,0.8555555555555555,0.9058823529411764,0.8105263157894737,0.8131868131868132,0.8043478260869565,0.8222222222222222,0.925,0.9736842105263158,0.8809523809523809,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,SVC,0.3,9,3,0.8625624827563823,0.8571010860484545,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9078014184397164,0.9014084507042254,0.9142857142857144,0.8315789473684211,0.8315789473684211,0.8315789473684211,0.7608695652173914,0.7446808510638298,0.7777777777777778,0.95,1.0,0.9047619047619048,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,SVC,0.3,9,4,0.851933413740838,0.8433937995394992,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9181494661921707,0.9148936170212766,0.9214285714285714,0.8686868686868687,0.8349514563106796,0.9052631578947368,0.7073170731707317,0.7837837837837838,0.6444444444444445,0.9135802469135802,0.925,0.902439024390244,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,SVC,0.3,9,5,0.8390447169927469,0.8160457963089542,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8904109589041096,0.8552631578947368,0.9285714285714286,0.8247422680412371,0.8080808080808081,0.8421052631578947,0.717948717948718,0.8235294117647058,0.6363636363636364,0.9230769230769232,1.0,0.8571428571428571,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,9,1,0.8206293518694241,0.8239348370927319,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8754716981132076,0.928,0.8285714285714286,0.8390243902439024,0.7818181818181819,0.9052631578947368,0.7578947368421053,0.72,0.8,0.810126582278481,0.8648648648648649,0.7619047619047619,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,9,2,0.8576451704398274,0.8554615705931494,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.902097902097902,0.8835616438356164,0.9214285714285714,0.8478260869565217,0.8764044943820225,0.8210526315789474,0.8131868131868132,0.8043478260869565,0.8222222222222222,0.8674698795180723,0.8780487804878049,0.8571428571428571,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,9,3,0.8275294638317683,0.8244465329991646,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9003436426116839,0.8675496688741722,0.9357142857142856,0.8111111111111111,0.8588235294117647,0.7684210526315789,0.7045454545454546,0.7209302325581395,0.6888888888888889,0.8941176470588236,0.8837209302325582,0.9047619047619048,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,9,4,0.8412113886382878,0.8406567740489436,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.910394265232975,0.9136690647482014,0.9071428571428573,0.8615384615384616,0.84,0.8842105263157894,0.6987951807228916,0.7631578947368421,0.6444444444444445,0.8941176470588236,0.8636363636363636,0.926829268292683,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,9,5,0.823081067854587,0.8057900432900433,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8843537414965986,0.8441558441558441,0.9285714285714286,0.8042328042328042,0.8085106382978723,0.8,0.7012987012987013,0.8181818181818182,0.6136363636363636,0.902439024390244,0.925,0.8809523809523809,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,9,1,0.8288937165775402,0.8343462823725982,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8712121212121212,0.9274193548387096,0.8214285714285714,0.8235294117647058,0.7706422018348624,0.8842105263157894,0.7708333333333334,0.7254901960784313,0.8222222222222222,0.85,0.8947368421052632,0.8095238095238095,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,9,2,0.877280227467246,0.8731725146198831,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9097222222222222,0.8851351351351351,0.9357142857142856,0.8633879781420765,0.8977272727272727,0.8315789473684211,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.891566265060241,0.902439024390244,0.8809523809523809,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,9,3,0.8122299314080136,0.8076754385964913,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8972602739726028,0.8618421052631579,0.9357142857142856,0.7888888888888889,0.8352941176470589,0.7473684210526316,0.6818181818181818,0.6976744186046512,0.6666666666666666,0.8809523809523809,0.8809523809523809,0.8809523809523809,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,9,4,0.8783141161595391,0.8746375593455182,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9214285714285714,0.9214285714285714,0.9214285714285714,0.8808290155440415,0.8673469387755102,0.8947368421052632,0.7727272727272727,0.7906976744186046,0.7555555555555555,0.9382716049382716,0.95,0.926829268292683,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,9,5,0.8480847683238071,0.8315219867851447,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9134948096885812,0.8859060402684564,0.9428571428571428,0.8247422680412371,0.8080808080808081,0.8421052631578947,0.7272727272727273,0.8484848484848485,0.6363636363636364,0.926829268292683,0.95,0.9047619047619048,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,9,1,0.8308643272611732,0.8348997493734336,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8669201520912547,0.926829268292683,0.8142857142857143,0.8405797101449275,0.7767857142857143,0.9157894736842104,0.7659574468085106,0.7346938775510204,0.8,0.85,0.8947368421052632,0.8095238095238095,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,9,2,0.8709188309163032,0.8697994987468672,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9230769230769232,0.9041095890410958,0.9428571428571428,0.8586956521739131,0.8876404494382022,0.8315789473684211,0.8181818181818182,0.8372093023255814,0.8,0.8837209302325582,0.8636363636363636,0.9047619047619048,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,9,3,0.8294308956255128,0.8282163742690059,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9027777777777778,0.8783783783783784,0.9285714285714286,0.8111111111111111,0.8588235294117647,0.7684210526315789,0.6881720430107527,0.6666666666666666,0.7111111111111111,0.9156626506024096,0.926829268292683,0.9047619047619048,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,9,4,0.8288731096799618,0.8298923120810155,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9032258064516128,0.9064748201438848,0.9,0.8481675392670157,0.84375,0.8526315789473684,0.6966292134831461,0.7045454545454546,0.6888888888888889,0.8674698795180723,0.8571428571428571,0.8780487804878049,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,9,5,0.8560662218927602,0.8509483937115516,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9154929577464788,0.9027777777777778,0.9285714285714286,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7380952380952381,0.775,0.7045454545454546,0.9285714285714286,0.9285714285714286,0.9285714285714286,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,9,1,0.8520481118435285,0.8424916457811193,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9202898550724636,0.9338235294117648,0.9071428571428573,0.8756218905472637,0.8301886792452831,0.9263157894736842,0.7789473684210526,0.74,0.8222222222222222,0.8333333333333334,1.0,0.7142857142857143,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,9,2,0.8268938132167163,0.8128863826232248,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.903654485049834,0.84472049689441,0.9714285714285714,0.8135593220338984,0.8780487804878049,0.7578947368421053,0.7469879518072289,0.8157894736842105,0.6888888888888889,0.8433734939759037,0.8536585365853658,0.8333333333333334,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,9,3,0.8385121501646926,0.8211675020885547,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8745762711864407,0.832258064516129,0.9214285714285714,0.7675675675675676,0.7888888888888889,0.7473684210526316,0.7619047619047619,0.8205128205128205,0.7111111111111111,0.95,1.0,0.9047619047619048,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,9,4,0.8255973242917498,0.8159626709049045,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9014084507042254,0.8888888888888888,0.9142857142857144,0.8512820512820513,0.83,0.8736842105263158,0.6746987951807228,0.7368421052631579,0.6222222222222222,0.875,0.8974358974358975,0.8536585365853658,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,9,5,0.7922077922077921,0.7642572339940761,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8571428571428571,0.8012422360248447,0.9214285714285714,0.7619047619047619,0.7659574468085106,0.7578947368421053,0.6666666666666666,0.8064516129032258,0.5681818181818182,0.8831168831168831,0.9714285714285714,0.8095238095238095,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,9,1,0.8677312271062271,0.8634711779448621,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9084249084249084,0.9323308270676692,0.8857142857142857,0.87,0.8285714285714286,0.9157894736842104,0.8125,0.7647058823529411,0.8666666666666667,0.88,1.0,0.7857142857142857,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,9,2,0.8721584806984917,0.8619987468671679,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9121621621621622,0.8653846153846154,0.9642857142857144,0.8314606741573034,0.891566265060241,0.7789473684210526,0.8181818181818182,0.8372093023255814,0.8,0.926829268292683,0.95,0.9047619047619048,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,9,3,0.8497829150251575,0.8374477861319967,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8780487804878049,0.8571428571428571,0.9,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7816091954022989,0.8095238095238095,0.7555555555555555,0.95,1.0,0.9047619047619048,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,9,4,0.841957776050563,0.825643122032724,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.911660777385159,0.902097902097902,0.9214285714285714,0.8557213930348259,0.8113207547169812,0.9052631578947368,0.691358024691358,0.7777777777777778,0.6222222222222222,0.9090909090909092,0.9722222222222222,0.8536585365853658,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,9,5,0.8154472252410396,0.7866683754841649,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8821548821548821,0.8343949044585988,0.9357142857142856,0.7938144329896907,0.7777777777777778,0.8105263157894737,0.7027027027027027,0.8666666666666667,0.5909090909090909,0.8831168831168831,0.9714285714285714,0.8095238095238095,1081,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,9,1,0.8611277021494459,0.8545426065162907,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9090909090909092,0.925925925925926,0.8928571428571429,0.8656716417910447,0.8207547169811321,0.9157894736842104,0.8089887640449438,0.8181818181818182,0.8,0.8607594936708861,0.918918918918919,0.8095238095238095,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,9,2,0.8674958627297273,0.8507414369256474,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9133333333333332,0.85625,0.9785714285714284,0.8426966292134831,0.9036144578313252,0.7894736842105263,0.813953488372093,0.8536585365853658,0.7777777777777778,0.9,0.9473684210526316,0.8571428571428571,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,9,3,0.8497579121398204,0.8364035087719297,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8904109589041096,0.8552631578947368,0.9285714285714286,0.8,0.8222222222222222,0.7789473684210526,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.95,1.0,0.9047619047619048,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,9,4,0.831005283035109,0.8180522444322188,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9014084507042254,0.8888888888888888,0.9142857142857144,0.8571428571428571,0.8316831683168316,0.8842105263157894,0.6823529411764706,0.725,0.6444444444444445,0.8831168831168831,0.9444444444444444,0.8292682926829268,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,9,5,0.8322323913643986,0.8059466848940533,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8775510204081632,0.8376623376623377,0.9214285714285714,0.8102564102564103,0.79,0.8315789473684211,0.7297297297297297,0.9,0.6136363636363636,0.9113924050632912,0.972972972972973,0.8571428571428571,1081,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
