cohort,mechanism,missing_rate,metric,higher_is_better,method_a,method_b,mean_a,mean_b,delta_a_minus_b,wilcoxon_stat,p_value,rank_biserial_r,n_pairs,note,p_holm
metabric,mar,0.3,f1_macro,True,"KNN(k=5,dist)",MissForest,0.848245423395533,0.8606189427022096,-0.012373519306676628,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8557480643509361,0.8576248921493402,-0.001876827798404146,13.0,0.16015625,-0.5272727272727273,10,,0.9609375
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8557480643509361,0.8585895875390565,-0.002841523188120365,15.0,0.232421875,-0.4545454545454546,10,,0.9609375
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8557480643509361,0.8606189427022096,-0.004870878351273533,5.0,0.01953125,-0.8181818181818181,10,,0.13671875
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8576248921493402,0.8585895875390565,-0.0009646953897162192,20.0,0.4921875,-0.2727272727272727,10,,1.0
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8576248921493402,0.8606189427022096,-0.0029940505528693873,13.0,0.16015625,-0.5272727272727273,10,,0.9609375
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8585895875390565,0.8606189427022096,-0.002029355163153168,21.0,0.556640625,-0.23636363636363633,10,,1.0
metabric,mar,0.05,rmse,False,SimpleMean,"KNN(k=5,dist)",1.1688933346254948,0.699695891558898,0.46919744306659683,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=5),1.1688933346254948,0.7213461886337341,0.4475471459917607,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=10),1.1688933346254948,0.7054996376019977,0.4633936970234971,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=20),1.1688933346254948,0.7002640860420702,0.4686292485834246,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,SimpleMean,MissForest,1.1688933346254948,0.6290763935180603,0.5398169411074345,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),0.699695891558898,0.7213461886337341,-0.021650297074836122,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),0.699695891558898,0.7054996376019977,-0.0058037460430997445,9.0,0.064453125,-0.6727272727272726,10,,0.12890625
metabric,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),0.699695891558898,0.7002640860420702,-0.0005681944831722463,23.0,0.6953125,0.1636363636363637,10,,0.6953125
metabric,mar,0.05,rmse,False,"KNN(k=5,dist)",MissForest,0.699695891558898,0.6290763935180603,0.07061949804083767,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),0.7213461886337341,0.7054996376019977,0.015846551031736378,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),0.7213461886337341,0.7002640860420702,0.021082102591663876,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=5),MissForest,0.7213461886337341,0.6290763935180603,0.09226979511567379,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),0.7054996376019977,0.7002640860420702,0.005235551559927498,4.0,0.013671875,0.8545454545454545,10,,0.041015625
metabric,mar,0.05,rmse,False,RFECA_SVR(k=10),MissForest,0.7054996376019977,0.6290763935180603,0.07642324408393741,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=20),MissForest,0.7002640860420702,0.6290763935180603,0.07118769252400992,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,SimpleMean,"KNN(k=5,dist)",1.1602141435329831,0.7098662056262381,0.450347937906745,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=5),1.1602141435329831,0.7413737203136193,0.4188404232193639,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=10),1.1602141435329831,0.7191646774100003,0.4410494661229828,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=20),1.1602141435329831,0.717180193815534,0.44303394971744914,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,SimpleMean,MissForest,1.1602141435329831,0.6427895028879883,0.5174246406449948,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),0.7098662056262381,0.7413737203136193,-0.03150751468738111,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),0.7098662056262381,0.7191646774100003,-0.009298471783762197,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),0.7098662056262381,0.717180193815534,-0.00731398818929585,1.0,0.00390625,-0.9636363636363636,10,,0.029296875
metabric,mar,0.1,rmse,False,"KNN(k=5,dist)",MissForest,0.7098662056262381,0.6427895028879883,0.06707670273824984,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),0.7413737203136193,0.7191646774100003,0.022209042903618914,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),0.7413737203136193,0.717180193815534,0.02419352649808526,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=5),MissForest,0.7413737203136193,0.6427895028879883,0.09858421742563095,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),0.7191646774100003,0.717180193815534,0.0019844835944663464,13.0,0.16015625,0.5272727272727273,10,,0.16015625
metabric,mar,0.1,rmse,False,RFECA_SVR(k=10),MissForest,0.7191646774100003,0.6427895028879883,0.07637517452201203,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=20),MissForest,0.717180193815534,0.6427895028879883,0.07439069092754569,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,SimpleMean,"KNN(k=5,dist)",1.1491114075405715,0.7507455341014431,0.39836587343912844,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=5),1.1491114075405715,0.7872681454981779,0.3618432620423936,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=10),1.1491114075405715,0.7637784680682839,0.38533293947228764,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=20),1.1491114075405715,0.767282303725871,0.3818291038147005,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,SimpleMean,MissForest,1.1491114075405715,0.6721495670652327,0.47696184047533885,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),0.7507455341014431,0.7872681454981779,-0.03652261139673485,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),0.7507455341014431,0.7637784680682839,-0.013032933966840798,5.0,0.01953125,-0.8181818181818181,10,,0.029296875
metabric,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),0.7507455341014431,0.767282303725871,-0.01653676962442796,3.0,0.009765625,-0.8909090909090909,10,,0.029296875
metabric,mar,0.2,rmse,False,"KNN(k=5,dist)",MissForest,0.7507455341014431,0.6721495670652327,0.07859596703621041,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),0.7872681454981779,0.7637784680682839,0.02348967742989405,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),0.7872681454981779,0.767282303725871,0.01998584177230689,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=5),MissForest,0.7872681454981779,0.6721495670652327,0.11511857843294526,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),0.7637784680682839,0.767282303725871,-0.003503835657587162,3.0,0.009765625,-0.8909090909090909,10,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=10),MissForest,0.7637784680682839,0.6721495670652327,0.09162890100305121,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=20),MissForest,0.767282303725871,0.6721495670652327,0.09513273666063837,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,SimpleMean,"KNN(k=5,dist)",1.143003217234177,0.856710260394444,0.2862929568397331,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=5),1.143003217234177,0.8350534197823981,0.307949797451779,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=10),1.143003217234177,0.8100384200337606,0.3329647972004165,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=20),1.143003217234177,0.8155719327206805,0.32743128451349657,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,SimpleMean,MissForest,1.143003217234177,0.7052613170597014,0.4377419001744757,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),0.856710260394444,0.8350534197823981,0.02165684061204587,3.0,0.009765625,0.8909090909090909,10,,0.029296875
metabric,mar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),0.856710260394444,0.8100384200337606,0.04667184036068339,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),0.856710260394444,0.8155719327206805,0.041138327673763464,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,"KNN(k=5,dist)",MissForest,0.856710260394444,0.7052613170597014,0.15144894333474257,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8350534197823981,0.8100384200337606,0.025014999748637523,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8350534197823981,0.8155719327206805,0.019481487061717595,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,RFECA_SVR(k=5),MissForest,0.8350534197823981,0.7052613170597014,0.1297921027226967,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8100384200337606,0.8155719327206805,-0.005533512686919928,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,RFECA_SVR(k=10),MissForest,0.8100384200337606,0.7052613170597014,0.10477710297405918,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.3,rmse,False,RFECA_SVR(k=20),MissForest,0.8155719327206805,0.7052613170597014,0.1103106156609791,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9977647441987761,0.9993058780812966,-0.001541133882520418,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9977647441987761,0.9992451360003857,-0.0014803918016095263,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9977647441987761,0.9992936555593147,-0.0015289113605385651,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9977647441987761,0.9993210733502712,-0.0015563291514950617,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,SimpleMean,MissForest,0.9977647441987761,0.9994367754978134,-0.0016720312990372577,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9993058780812966,0.9992451360003857,6.0742080910891616e-05,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9993058780812966,0.9992936555593147,1.2222521981852807e-05,15.0,0.232421875,0.4545454545454546,10,,0.232421875
metabric,mar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9993058780812966,0.9993210733502712,-1.5195268974643739e-05,9.0,0.064453125,-0.6727272727272726,10,,0.12890625
metabric,mar,0.05,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9993058780812966,0.9994367754978134,-0.00013089741651683973,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9992451360003857,0.9992936555593147,-4.851955892903881e-05,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9992451360003857,0.9993210733502712,-7.593734988553535e-05,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9992451360003857,0.9994367754978134,-0.00019163949742773134,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9992936555593147,0.9993210733502712,-2.7417790956496546e-05,4.0,0.013671875,-0.8545454545454545,10,,0.041015625
metabric,mar,0.05,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9992936555593147,0.9994367754978134,-0.00014311993849869253,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9993210733502712,0.9994367754978134,-0.00011570214754219599,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9942925728728254,0.9984620111159137,-0.0041694382430883525,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9942925728728254,0.9982069623234302,-0.003914389450604849,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9942925728728254,0.9983846503651442,-0.00409207749231888,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9942925728728254,0.998448242547688,-0.004155669674862694,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,SimpleMean,MissForest,0.9942925728728254,0.9987570661639641,-0.004464493291138738,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9984620111159137,0.9982069623234302,0.0002550487924835032,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9984620111159137,0.9983846503651442,7.736075076947291e-05,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9984620111159137,0.998448242547688,1.3768568225658306e-05,24.0,0.76953125,0.12727272727272732,10,,0.76953125
metabric,mar,0.1,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9984620111159137,0.9987570661639641,-0.0002950550480503855,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9982069623234302,0.9983846503651442,-0.0001776880417140303,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9982069623234302,0.998448242547688,-0.0002412802242578449,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9982069623234302,0.9987570661639641,-0.0005501038405338887,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9983846503651442,0.998448242547688,-6.35921825438146e-05,7.0,0.037109375,-0.7454545454545454,10,,0.07421875
metabric,mar,0.1,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9983846503651442,0.9987570661639641,-0.0003724157988198584,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.1,corr_rv,True,RFECA_SVR(k=20),MissForest,0.998448242547688,0.9987570661639641,-0.0003088236162760438,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9830501684053313,0.9961800963159358,-0.013129927910604522,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9830501684053313,0.9953430321793106,-0.012292863773979312,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9830501684053313,0.9958903125169473,-0.012840144111615936,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9830501684053313,0.9959980552093294,-0.012947886803998054,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,SimpleMean,MissForest,0.9830501684053313,0.9971128483385948,-0.014062679933263489,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9961800963159358,0.9953430321793106,0.0008370641366252096,0.0,0.001953125,1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9961800963159358,0.9958903125169473,0.0002897837989885854,2.0,0.005859375,0.9272727272727272,10,,0.029296875
metabric,mar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9961800963159358,0.9959980552093294,0.00018204110660646755,7.0,0.037109375,0.7454545454545455,10,,0.0546875
metabric,mar,0.2,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9961800963159358,0.9971128483385948,-0.000932752022658967,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9953430321793106,0.9958903125169473,-0.0005472803376366242,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9953430321793106,0.9959980552093294,-0.0006550230300187421,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9953430321793106,0.9971128483385948,-0.0017698161592841766,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9958903125169473,0.9959980552093294,-0.00010774269238211787,6.0,0.02734375,-0.7818181818181817,10,,0.0546875
metabric,mar,0.2,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9958903125169473,0.9971128483385948,-0.0012225358216475524,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9959980552093294,0.9971128483385948,-0.0011147931292654345,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.966421453522794,0.9924434633760825,-0.026022009853288508,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.966421453522794,0.9909994644331805,-0.024578010910386583,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.966421453522794,0.9919643916604055,-0.02554293813761155,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.966421453522794,0.9922312231768948,-0.025809769654100867,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,SimpleMean,MissForest,0.966421453522794,0.9950398714454506,-0.028618417922656625,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9924434633760825,0.9909994644331805,0.001443998942901925,3.0,0.009765625,0.8909090909090909,10,,0.0390625
metabric,mar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9924434633760825,0.9919643916604055,0.0004790717156769597,15.0,0.232421875,0.4545454545454546,10,,0.46484375
metabric,mar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9924434633760825,0.9922312231768948,0.00021224019918764103,20.0,0.4921875,0.2727272727272727,10,,0.4921875
metabric,mar,0.3,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9924434633760825,0.9950398714454506,-0.002596408069368117,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9909994644331805,0.9919643916604055,-0.0009649272272249654,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9909994644331805,0.9922312231768948,-0.001231758743714284,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9909994644331805,0.9950398714454506,-0.004040407012270042,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9919643916604055,0.9922312231768948,-0.0002668315164893187,4.0,0.013671875,-0.8545454545454545,10,,0.041015625
metabric,mar,0.3,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9919643916604055,0.9950398714454506,-0.0030754797850450766,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9922312231768948,0.9950398714454506,-0.002808648268555758,0.0,0.001953125,-1.0,10,,0.029296875
