imputer,missing_rate,model,subtype,metric,mean,std,n_rows
"KNN(k=5,dist)",0.2,EnsembleSoft,Her2,precision,0.8158038566738894,0.05216837652889824,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Her2,recall,0.7566969696969698,0.07308868618192699,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Basal,f1,0.9175918265776652,0.03384575830094937,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Basal,precision,0.9606257655877509,0.0324738812010494,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Basal,recall,0.8800348432055749,0.051926618697086493,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,f1,0.9124533099490374,0.01566033401537822,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,precision,0.8996072401905215,0.02010835092594524,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,recall,0.9272857142857143,0.039274183306412275,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,f1,0.8621560174177233,0.019282751837460307,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,precision,0.8569719786459151,0.03842645822445757,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,recall,0.8696842105263158,0.03538726417389673,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,f1,0.7843267887242196,0.03878692136753343,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,precision,0.8155072499521759,0.05037730294169615,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,recall,0.7603030303030303,0.06563555155837383,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,f1,0.9209274519648784,0.0365970106228143,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,precision,0.9618217905199146,0.029861425942775174,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,recall,0.8848083623693378,0.0535349598414473,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,f1,0.9141381394194588,0.015212787285201661,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,precision,0.902330904834302,0.019231085155648406,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,recall,0.9280000000000002,0.04088871132561188,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,f1,0.8616288915854764,0.02022992428052411,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,precision,0.8556471353004668,0.040908799250060635,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,recall,0.8703157894736842,0.03759037576659991,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,f1,0.7840397261977244,0.032858265907004205,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,precision,0.8167348627567048,0.05049706336922833,50
