stage,imputer,missing_rate,replicate,fold,rmse,mae,n_masked_test_values,n_eligible_cells,n_artificially_masked_cells,n_legacy_imputed_cells_in_cohort,n_legacy_imputed_cells_in_metric_target,target_cell_policy,n_train,n_test,degenerate_constant_preds,seed
imputation,RFECA_SVR(k=20),0.2,2,3,0.7221139137278184,0.48382834954074067,3248,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,RFECA_SVR(k=20),0.2,2,4,0.6840506524597206,0.4680391602335644,3136,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,RFECA_SVR(k=20),0.2,2,5,0.7107122904906531,0.47373446879137376,3235,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,SimpleMean,0.2,3,1,1.009720052039596,0.7160110138201765,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,SimpleMean,0.2,3,2,1.101418227858061,0.7750863371936982,3254,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,SimpleMean,0.2,3,3,1.0994469854644326,0.7585200180001322,3212,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,SimpleMean,0.2,3,4,1.0926689116218997,0.7621647027225159,3166,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,SimpleMean,0.2,3,5,1.0629612332183223,0.7481913141768965,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,"KNN(k=5,dist)",0.2,3,1,0.70148601687518,0.47719940603485367,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,"KNN(k=5,dist)",0.2,3,2,0.7307413842428159,0.4916982587929687,3254,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,"KNN(k=5,dist)",0.2,3,3,0.6948151628014543,0.4699953352152991,3212,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,"KNN(k=5,dist)",0.2,3,4,0.7094673782430851,0.4823084832300955,3166,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,"KNN(k=5,dist)",0.2,3,5,0.6893209016353823,0.47131587927717095,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,RFECA_SVR(k=5),0.2,3,1,0.7052482581525069,0.46972339506319166,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=5),0.2,3,2,0.7393702519838495,0.48910491362247394,3254,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=5),0.2,3,3,0.7177287467447946,0.48177417515303533,3212,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=5),0.2,3,4,0.7292078248394829,0.4811097230230199,3166,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,RFECA_SVR(k=5),0.2,3,5,0.7265848979397516,0.4877606941761957,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,RFECA_SVR(k=10),0.2,3,1,0.696217465900508,0.46444705993856805,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=10),0.2,3,2,0.7288338971047413,0.4792042953274434,3254,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=10),0.2,3,3,0.6963236949004407,0.46679833408740995,3212,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=10),0.2,3,4,0.7186986302549352,0.47576378156063526,3166,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,RFECA_SVR(k=10),0.2,3,5,0.7243209513396651,0.48163760285382523,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,RFECA_SVR(k=20),0.2,3,1,0.6964993701181379,0.4606061854329434,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=20),0.2,3,2,0.7264132642106497,0.47624442922736,3254,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=20),0.2,3,3,0.7017589322139761,0.4695615523015056,3212,80400,16080,0,0,originally_observed_only,1286,322,False,1065
imputation,RFECA_SVR(k=20),0.2,3,4,0.7178963464993852,0.4755085365284231,3166,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,RFECA_SVR(k=20),0.2,3,5,0.7256079148938713,0.4856933591003585,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1065
imputation,SimpleMean,0.2,4,1,1.0480032053970485,0.7413480386923147,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,SimpleMean,0.2,4,2,1.0942799356420911,0.7739761906172175,3252,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,SimpleMean,0.2,4,3,1.0577025417319459,0.7423228078097815,3217,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,SimpleMean,0.2,4,4,1.0552219183130316,0.7434677733846391,3148,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,SimpleMean,0.2,4,5,1.0504703064805874,0.7442721011704138,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,"KNN(k=5,dist)",0.2,4,1,0.7124028741559898,0.4896263207749143,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,"KNN(k=5,dist)",0.2,4,2,0.7246355499011545,0.4840468045684681,3252,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,"KNN(k=5,dist)",0.2,4,3,0.6918023879968476,0.4707075909622815,3217,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,"KNN(k=5,dist)",0.2,4,4,0.6948080354503227,0.4744553553072756,3148,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,"KNN(k=5,dist)",0.2,4,5,0.6840592571997764,0.47014659424070304,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,RFECA_SVR(k=5),0.2,4,1,0.7165033570736007,0.4827824661544906,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=5),0.2,4,2,0.7469115653230518,0.49049791273260823,3252,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=5),0.2,4,3,0.7098219884842651,0.4751197316309301,3217,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=5),0.2,4,4,0.7142817915853829,0.4771173743350949,3148,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,RFECA_SVR(k=5),0.2,4,5,0.6998847999742237,0.47162304006503647,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,RFECA_SVR(k=10),0.2,4,1,0.694971918221691,0.46806600926131287,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=10),0.2,4,2,0.7252470119405888,0.47938850327512145,3252,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=10),0.2,4,3,0.6963797466826273,0.4629428477572073,3217,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=10),0.2,4,4,0.6957315897315385,0.46434660260611643,3148,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,RFECA_SVR(k=10),0.2,4,5,0.6844686655655932,0.4614260936842231,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,RFECA_SVR(k=20),0.2,4,1,0.6853038211964669,0.46007450439975645,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=20),0.2,4,2,0.7135843448917946,0.47389159225234134,3252,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=20),0.2,4,3,0.6942268329059489,0.4615748593481862,3217,80400,16080,0,0,originally_observed_only,1286,322,False,1066
imputation,RFECA_SVR(k=20),0.2,4,4,0.6935954772276024,0.4646929510033913,3148,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,RFECA_SVR(k=20),0.2,4,5,0.6838591978427307,0.4628510069297369,3241,80400,16080,0,0,originally_observed_only,1287,321,False,1066
imputation,SimpleMean,0.2,5,1,1.0133925707125855,0.7201788020949982,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,SimpleMean,0.2,5,2,1.0706866899917618,0.7511708046602046,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,SimpleMean,0.2,5,3,1.0842248111899895,0.7569712104117474,3138,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,SimpleMean,0.2,5,4,1.0666757654260406,0.7483932561073445,3228,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,SimpleMean,0.2,5,5,1.023026245096834,0.7293716829809139,3232,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,"KNN(k=5,dist)",0.2,5,1,0.7309445099207044,0.4924545740257898,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,"KNN(k=5,dist)",0.2,5,2,0.7020724377807723,0.4795306035763918,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,"KNN(k=5,dist)",0.2,5,3,0.7032611130828518,0.47990098011302584,3138,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,"KNN(k=5,dist)",0.2,5,4,0.7159087163245781,0.4862103148727841,3228,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,"KNN(k=5,dist)",0.2,5,5,0.6922425215309468,0.4732751727391915,3232,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,RFECA_SVR(k=5),0.2,5,1,0.7099957197692844,0.473549129542938,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=5),0.2,5,2,0.7123599084188426,0.47778919831843036,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=5),0.2,5,3,0.7160180499415871,0.4756399347074287,3138,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=5),0.2,5,4,0.7421432854016718,0.48555741208203673,3228,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,RFECA_SVR(k=5),0.2,5,5,0.7127286526148217,0.479089326267989,3232,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,RFECA_SVR(k=10),0.2,5,1,0.7036011580458507,0.46174599360943547,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=10),0.2,5,2,0.683292615211055,0.4579714305159685,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=10),0.2,5,3,0.6901281890049266,0.46318317567750444,3138,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=10),0.2,5,4,0.7222808353072682,0.4737278629027012,3228,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,RFECA_SVR(k=10),0.2,5,5,0.6890025625471635,0.4656412006764393,3232,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,RFECA_SVR(k=20),0.2,5,1,0.7096140278971094,0.4693823241920243,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=20),0.2,5,2,0.6898303604970522,0.46468545587293886,3207,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=20),0.2,5,3,0.6866160401743379,0.46159197361835197,3138,80400,16080,0,0,originally_observed_only,1286,322,False,1067
imputation,RFECA_SVR(k=20),0.2,5,4,0.7179829150903465,0.4742797110980983,3228,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,RFECA_SVR(k=20),0.2,5,5,0.6927384937532179,0.46526469802473813,3232,80400,16080,0,0,originally_observed_only,1287,321,False,1067
imputation,SimpleMean,0.2,6,1,1.0430550959361238,0.7311556974399275,3241,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,SimpleMean,0.2,6,2,1.090671171123889,0.7676825609371345,3240,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,SimpleMean,0.2,6,3,1.0782310328258653,0.748157239507864,3291,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,SimpleMean,0.2,6,4,1.0517886476124028,0.7365668832297585,3066,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,SimpleMean,0.2,6,5,1.0560936108774355,0.7446799089684764,3242,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,"KNN(k=5,dist)",0.2,6,1,0.6945243060350834,0.4801633521307749,3241,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,"KNN(k=5,dist)",0.2,6,2,0.7075208931822604,0.48291718889023766,3240,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,"KNN(k=5,dist)",0.2,6,3,0.6839464171605981,0.4752562908913522,3291,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,"KNN(k=5,dist)",0.2,6,4,0.6807852813721212,0.4713830087558122,3066,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,"KNN(k=5,dist)",0.2,6,5,0.7033026690178499,0.47204310830056856,3242,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,RFECA_SVR(k=5),0.2,6,1,0.7187284896147615,0.48137627388243104,3241,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=5),0.2,6,2,0.7335248091252055,0.48782262788012554,3240,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=5),0.2,6,3,0.6947843689461284,0.47410707194264357,3291,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=5),0.2,6,4,0.6686212413790492,0.45251237646307324,3066,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,RFECA_SVR(k=5),0.2,6,5,0.7173819382482836,0.4766460152628788,3242,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,RFECA_SVR(k=10),0.2,6,1,0.7077211797051669,0.4750368169202504,3241,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=10),0.2,6,2,0.7292049373227438,0.478575415187074,3240,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=10),0.2,6,3,0.682171732618134,0.4637703744763087,3291,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=10),0.2,6,4,0.6530263276864801,0.4399374407369598,3066,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,RFECA_SVR(k=10),0.2,6,5,0.6971733525957253,0.4646567697506575,3242,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,RFECA_SVR(k=20),0.2,6,1,0.7176253333465373,0.47831263721716827,3241,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=20),0.2,6,2,0.7295726858155436,0.480976212300884,3240,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=20),0.2,6,3,0.6844064252424225,0.46478474258745656,3291,80400,16080,0,0,originally_observed_only,1286,322,False,1068
imputation,RFECA_SVR(k=20),0.2,6,4,0.6587176059097811,0.4466277842680421,3066,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,RFECA_SVR(k=20),0.2,6,5,0.6902717991514037,0.4616251274675073,3242,80400,16080,0,0,originally_observed_only,1287,321,False,1068
imputation,SimpleMean,0.2,7,1,1.0646574141434726,0.7486178825490278,3292,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,SimpleMean,0.2,7,2,1.0376692380203432,0.7391938313575274,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,SimpleMean,0.2,7,3,1.1006751933512704,0.7617037515822149,3197,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,SimpleMean,0.2,7,4,1.1081391384263357,0.7706489098821818,3201,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,SimpleMean,0.2,7,5,1.0578215954655334,0.7359030234393587,3175,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,"KNN(k=5,dist)",0.2,7,1,0.7254322885490159,0.4897907881700109,3292,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,"KNN(k=5,dist)",0.2,7,2,0.734542978281396,0.4908922283283212,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,"KNN(k=5,dist)",0.2,7,3,0.6896115060461439,0.4697784382265791,3197,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,"KNN(k=5,dist)",0.2,7,4,0.7198301506737677,0.4829896198139035,3201,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,"KNN(k=5,dist)",0.2,7,5,0.7225944511026587,0.47782362021861813,3175,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,RFECA_SVR(k=5),0.2,7,1,0.7485002930017604,0.49134459250825807,3292,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=5),0.2,7,2,0.7542208723868349,0.4941401340432383,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=5),0.2,7,3,0.7275269522128294,0.47753634307450077,3197,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=5),0.2,7,4,0.740140450608041,0.48407382946921745,3201,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,RFECA_SVR(k=5),0.2,7,5,0.7200495286135594,0.4773610615720251,3175,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,RFECA_SVR(k=10),0.2,7,1,0.7264569873652276,0.4795526147479348,3292,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=10),0.2,7,2,0.7139587617525006,0.47113037100650074,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=10),0.2,7,3,0.7017271687455416,0.4595038730493767,3197,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=10),0.2,7,4,0.7292344240078058,0.4777008529773228,3201,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,RFECA_SVR(k=10),0.2,7,5,0.7027849836679417,0.46295939148257903,3175,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,RFECA_SVR(k=20),0.2,7,1,0.7231811723849353,0.47981287194679884,3292,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=20),0.2,7,2,0.7176768231142492,0.47393025332849453,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=20),0.2,7,3,0.6994722493427358,0.4609601435205047,3197,80400,16080,0,0,originally_observed_only,1286,322,False,1069
imputation,RFECA_SVR(k=20),0.2,7,4,0.7283122103454787,0.4760605431882687,3201,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,RFECA_SVR(k=20),0.2,7,5,0.701126067430024,0.46003183922456936,3175,80400,16080,0,0,originally_observed_only,1287,321,False,1069
imputation,SimpleMean,0.2,8,1,1.0635589489122161,0.7440273331489898,3227,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,SimpleMean,0.2,8,2,1.0724314095551362,0.7583195276494028,3192,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,SimpleMean,0.2,8,3,1.0654900135565635,0.7510386621189137,3234,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,SimpleMean,0.2,8,4,1.049200941578663,0.7309815102643239,3299,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,SimpleMean,0.2,8,5,1.0422682547890094,0.734767388859799,3128,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,"KNN(k=5,dist)",0.2,8,1,0.7238559841905077,0.48940909134079336,3227,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,"KNN(k=5,dist)",0.2,8,2,0.7456608083377766,0.5003129195956072,3192,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,"KNN(k=5,dist)",0.2,8,3,0.708894267178316,0.48533454661400544,3234,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,"KNN(k=5,dist)",0.2,8,4,0.664618056928028,0.4591339654816899,3299,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,"KNN(k=5,dist)",0.2,8,5,0.6891465188085601,0.4649229160046431,3128,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,RFECA_SVR(k=5),0.2,8,1,0.7159766887804765,0.4794841521478236,3227,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=5),0.2,8,2,0.7453732477264616,0.4962712797432073,3192,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=5),0.2,8,3,0.7159600553887551,0.4826455730360614,3234,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=5),0.2,8,4,0.6992025763524929,0.4682738396989762,3299,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,RFECA_SVR(k=5),0.2,8,5,0.7234718064131437,0.47827826919195476,3128,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,RFECA_SVR(k=10),0.2,8,1,0.7158027958176877,0.48041285696212765,3227,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=10),0.2,8,2,0.7099168912803434,0.4766708650303575,3192,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=10),0.2,8,3,0.6943633323461528,0.4676690159054854,3234,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=10),0.2,8,4,0.687378885722396,0.4599931997579567,3299,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,RFECA_SVR(k=10),0.2,8,5,0.7053685056719471,0.46890724306055254,3128,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,RFECA_SVR(k=20),0.2,8,1,0.7106538880887973,0.47734495837731744,3227,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=20),0.2,8,2,0.708343129437994,0.4750732094943265,3192,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=20),0.2,8,3,0.7105790084310988,0.47890658330762714,3234,80400,16080,0,0,originally_observed_only,1286,322,False,1070
imputation,RFECA_SVR(k=20),0.2,8,4,0.6826910515995784,0.45598937062189937,3299,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,RFECA_SVR(k=20),0.2,8,5,0.7024150656358733,0.4704198773626917,3128,80400,16080,0,0,originally_observed_only,1287,321,False,1070
imputation,SimpleMean,0.2,9,1,1.06250148231013,0.748920938180861,3184,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,SimpleMean,0.2,9,2,1.100895910764889,0.7709310479748358,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,SimpleMean,0.2,9,3,1.0480912547185437,0.748273447470803,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,SimpleMean,0.2,9,4,1.0670563428618498,0.744355440278163,3213,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,SimpleMean,0.2,9,5,1.0567264297947545,0.756211565811105,3186,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,"KNN(k=5,dist)",0.2,9,1,0.7192013651891175,0.4928485218993933,3184,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,"KNN(k=5,dist)",0.2,9,2,0.7509286704066782,0.49943902061945905,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,"KNN(k=5,dist)",0.2,9,3,0.7001326941369744,0.4746639285768372,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,"KNN(k=5,dist)",0.2,9,4,0.6919615799954858,0.47138933637050673,3213,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,"KNN(k=5,dist)",0.2,9,5,0.7057360906082522,0.473607062899904,3186,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,RFECA_SVR(k=5),0.2,9,1,0.7101175298497377,0.48031358567033383,3184,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=5),0.2,9,2,0.7486543681666938,0.49083169080643174,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=5),0.2,9,3,0.7233584019123778,0.4756834797513633,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=5),0.2,9,4,0.7011187843515782,0.4739287560371866,3213,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,RFECA_SVR(k=5),0.2,9,5,0.7019345749020112,0.47454253016566755,3186,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,RFECA_SVR(k=10),0.2,9,1,0.6951796764114372,0.4716275443989847,3184,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=10),0.2,9,2,0.7306097707693905,0.4770463447102133,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=10),0.2,9,3,0.7083285150439503,0.4696128477382142,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=10),0.2,9,4,0.6900155082658457,0.4679783060854771,3213,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,RFECA_SVR(k=10),0.2,9,5,0.6901367758551102,0.466323866646684,3186,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,RFECA_SVR(k=20),0.2,9,1,0.6911079902903311,0.47227060677504235,3184,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=20),0.2,9,2,0.7331821317527895,0.4758242484169943,3275,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=20),0.2,9,3,0.7069118596717958,0.46846517849030717,3222,80400,16080,0,0,originally_observed_only,1286,322,False,1071
imputation,RFECA_SVR(k=20),0.2,9,4,0.6965691615555953,0.4721554849521997,3213,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,RFECA_SVR(k=20),0.2,9,5,0.6877221218120338,0.464166566022946,3186,80400,16080,0,0,originally_observed_only,1287,321,False,1071
imputation,SimpleMean,0.3,0,1,1.0661461299639656,0.7521138934777943,4861,80400,24120,0,0,originally_observed_only,1286,322,False,1072
imputation,SimpleMean,0.3,0,2,1.1219979397434519,0.7865116374183658,4819,80400,24120,0,0,originally_observed_only,1286,322,False,1072
imputation,SimpleMean,0.3,0,3,1.0706992663996246,0.7564579193972556,4771,80400,24120,0,0,originally_observed_only,1286,322,False,1072
imputation,SimpleMean,0.3,0,4,1.0775609276929072,0.750624157053958,4862,80400,24120,0,0,originally_observed_only,1287,321,False,1072
imputation,SimpleMean,0.3,0,5,1.0465535090057707,0.748606395942802,4807,80400,24120,0,0,originally_observed_only,1287,321,False,1072
imputation,"KNN(k=5,dist)",0.3,0,1,0.745091482836764,0.509424165830071,4861,80400,24120,0,0,originally_observed_only,1286,322,False,1072
imputation,"KNN(k=5,dist)",0.3,0,2,0.7768869164807181,0.519162617475367,4819,80400,24120,0,0,originally_observed_only,1286,322,False,1072
imputation,"KNN(k=5,dist)",0.3,0,3,0.7196743893003076,0.49497612884975656,4771,80400,24120,0,0,originally_observed_only,1286,322,False,1072
imputation,"KNN(k=5,dist)",0.3,0,4,0.7479702296168211,0.49655037436656707,4862,80400,24120,0,0,originally_observed_only,1287,321,False,1072
imputation,"KNN(k=5,dist)",0.3,0,5,0.7277019257763766,0.49360285782660135,4807,80400,24120,0,0,originally_observed_only,1287,321,False,1072
imputation,RFECA_SVR(k=5),0.3,0,1,0.7625432418937613,0.511831479309883,4861,80400,24120,0,0,originally_observed_only,1286,322,False,1072
imputation,RFECA_SVR(k=5),0.3,0,2,0.7777375269284053,0.5164825085087986,4819,80400,24120,0,0,originally_observed_only,1286,322,False,1072
imputation,RFECA_SVR(k=5),0.3,0,3,0.7377754767532753,0.49590812454799754,4771,80400,24120,0,0,originally_observed_only,1286,322,False,1072
